cod_mun,disease,data_projecao,taxa_predita,limite_inferior,limite_superior
3509502,hanseniase,2035-06-01,0.0885580297720328,0.0,0.2226939693244809
3509601,hanseniase,2030-06-01,0.15056696251806,0.0,0.966909476387016
3509601,hanseniase,2035-06-01,0.2354974904741938,0.0,1.0361545513504615
3509700,hanseniase,2030-06-01,0.0357505380058678,0.0,0.337004996352271
3509700,hanseniase,2035-06-01,0.0377761315097215,0.0,0.3458710626328261
3509809,hanseniase,2030-06-01,0.0,0.0,6.298687112497661e-09
3509809,hanseniase,2035-06-01,0.0,0.0,1.4884817181076009e-08
3509908,hanseniase,2030-06-01,0.0,0.0,6.476367384506832e-09
3509908,hanseniase,2035-06-01,0.0,0.0,1.4492403426313862e-08
3509957,hanseniase,2030-06-01,0.0,0.0,1.738382570949225
3509957,hanseniase,2035-06-01,0.0,0.0,1.5710620061617255
3510005,hanseniase,2030-06-01,0.0,0.0,0.929030805949318
3510005,hanseniase,2035-06-01,0.0,0.0,2.112476386972029
3510104,hanseniase,2030-06-01,0.0,0.0,6.157149228021453e-09
3510104,hanseniase,2035-06-01,0.0,0.0,1.4794352346419268e-08
3510153,hanseniase,2030-06-01,0.0,0.0,6.424360296827444e-09
3510153,hanseniase,2035-06-01,0.0,0.0,1.5465040119562234e-08
3510203,hanseniase,2030-06-01,0.0188854686112221,0.0,0.6870372784870482
3510203,hanseniase,2035-06-01,0.0260269985009184,0.0,0.8414116497339835
3510302,hanseniase,2030-06-01,0.1670268013023647,0.0,1.025104324561686
3510302,hanseniase,2035-06-01,0.2314593699672607,0.0,1.1754946449388337
3510401,hanseniase,2030-06-01,0.0,0.0,0.3013096046864428
3510401,hanseniase,2035-06-01,0.0,0.0,0.2909047734079792
3510500,hanseniase,2030-06-01,0.0,0.0,0.284808416714241
3510500,hanseniase,2035-06-01,0.0,0.0,0.2565308841811731
3510609,hanseniase,2030-06-01,0.0,0.0,0.1199990643275148
3510609,hanseniase,2035-06-01,0.0,0.0,0.1174736598061607
3510708,hanseniase,2030-06-01,0.2044666854900568,0.0,2.268364470557496
3510708,hanseniase,2035-06-01,0.1907715012064406,0.0,2.2127277569197497
3510807,hanseniase,2030-06-01,0.0085147191579901,0.0,0.8800689418138465
3510807,hanseniase,2035-06-01,0.0,0.0,0.8106755355920293
3510906,hanseniase,2030-06-01,0.0,0.0,2.2056139550075007
3510906,hanseniase,2035-06-01,0.0,0.0,2.209651228431008
3511003,hanseniase,2030-06-01,0.0,0.0,1.083781965054814
3511003,hanseniase,2035-06-01,0.0,0.0,0.5881005552911729
3511102,hanseniase,2030-06-01,0.0,0.0,0.2042296404112721
3511102,hanseniase,2035-06-01,0.0,0.0,0.1359017301278721
3511201,hanseniase,2030-06-01,0.0,0.0,2.048808487414828
3511201,hanseniase,2035-06-01,0.0,0.0,1.8510195099103923
3511300,hanseniase,2030-06-01,0.3436457499039892,0.0,1.668412557636508
3511300,hanseniase,2035-06-01,0.4057861042825021,0.0,1.7247279137549054
3511409,hanseniase,2030-06-01,0.0,0.0,0.6196208590864352
3511409,hanseniase,2035-06-01,0.0,0.0,0.5785672898498211
3511508,hanseniase,2030-06-01,0.0036763350092035,0.0,0.3250873880993464
3511508,hanseniase,2035-06-01,0.0,0.0,0.3428234066782779
3511607,hanseniase,2030-06-01,0.0,0.0,1.0131924322670909
3511607,hanseniase,2035-06-01,0.0,0.0,0.6989844139447825
3511706,hanseniase,2030-06-01,0.0001935567234588,0.0,0.7435974557103567
3511706,hanseniase,2035-06-01,0.0,0.0,1.0357430011249786
3511904,hanseniase,2030-06-01,0.0,0.0,2.744384733443487
3511904,hanseniase,2035-06-01,0.0,0.0,7.095830738388297
3512001,hanseniase,2030-06-01,0.1918176182391323,0.0,0.9810930633062056
3512001,hanseniase,2035-06-01,0.2218676480817156,0.0,1.015853076618671
3512100,hanseniase,2030-06-01,0.0,0.0,1.557293517038406
3512100,hanseniase,2035-06-01,0.0,0.0,1.4334503174079498
3512209,hanseniase,2030-06-01,0.0,0.0,0.5935242525473908
3512209,hanseniase,2035-06-01,0.0,0.0,0.5699983024276769
3512308,hanseniase,2030-06-01,0.0,0.0,0.6882718768433648
3512308,hanseniase,2035-06-01,0.0,0.0,0.7029368633388579
